Plot,GroupedTreeSpecies,Treedata.Tree_Decay,Treedata.DBH_cm ,,
186,2,3,7.5,,
186,2,3,17,,
186,2,3,51.5,,
186,2,2,23,,
186,2,3,10,,
186,2,3,7,,
186,2,3,45,,
186,2,2,10.5,,
186,NA,4,24.5,,
186,NA,3,35,,
186,2,4,39,,
186,2,3,7.5,,
186,2,3,14.5,,
186,2,3,13,,
186,2,3,41,,
186,2,3,13.5,,
186,2,5,23,,
186,NA,NA,NA,,
186,2,3,37,,
186,2,4,12,,
186,NA,1,NA,,
186,2,4,10,,
186,2,2,8.5,,
186,2,3,15.5,,
186,2,2,49.5,,
186,1,3,10.5,,
186,1,4,13,,
186,1,3,10.5,,
186,1,1,10.5,,
186,1,4,13.5,,
186,1,3,10.5,,
186,1,4,9,,
186,1,3,11,,
186,1,4,11,,
186,1,4,10,,
186,1,3,10.5,,
186,1,3,8,,
186,1,5,12,,
186,1,4,19.5,,
186,1,3,10,,
186,2,4,8,,
186,1,4,11,,
186,NA,NA,NA,,
186,1,5,9,,
186,NA,NA,NA,,
187,2,3,75,,
187,2,4,10,,
187,2,3,32,,
187,2,3,20,,
187,2,2,81,,
187,2,5,29,,
187,2,5,34,,
187,2,4,46,,
187,2,4,23,,
187,2,3,55,,
187,2,2,81,,
187,2,2,18.5,,
187,2,4,16.5,,
187,2,2,61,,
187,2,2,64,,
187,2,2,61,,
187,2,3,48,,
187,2,4,36,,
187,2,4,42,,
187,2,3,52,,
187,2,3,50,,
187,2,2,11.5,,
187,2,2,15,,
187,2,5,34,,
187,2,4,35,,
187,2,5,26.5,,
188,2,3,52,,
188,2,2,73,,
188,2,3,7,,
188,2,2,15,,
188,2,2,9.5,,
188,2,5,11,,
188,2,3,45,,
188,2,2,8.5,,
188,2,4,18,,
188,2,4,21,,
188,2,2,11,,
188,2,3,50,,
188,2,3,45,,
188,2,3,13.5,,
188,2,2,54,,
188,2,5,45,,
188,2,2,72,,
188,2,2,11.5,,
188,2,5,69,,
188,2,2,55,,
188,2,2,18,,
188,2,5,38,,
188,2,3,56,,
188,2,4,11,,
188,2,4,23,,
188,2,3,65,,
188,2,4,43,,
188,2,5,60,,
188,2,3,58,,
188,2,2,42,,
188,2,2,11.5,,
188,2,3,28,,
188,2,5,29.5,,
188,2,5,11,,
188,2,4,33,,
188,2,4,59,,
188,2,3,19,,
188,2,4,17.5,,
188,2,4,37,,
